stoxx_id,name,isin,sedol,ric,date,ADTV_3M_EUR
DE14EA,DAIMLER TRUCK,DE000DTR0CK8,BP6VLQ4,DTGGe.DE,12/18/2023,50494454.4120452
DE201U,ELMOS SEMICONDUCTOR,DE0005677108,5695423,ELGG.DE,12/18/2023,1400280.53693729
DE203W,BRANICKS,DE000A1X3XX4,BD1NML3,BRNKn.DE,12/18/2023,636918.103013449
DE206Z,JUMIA TECHNOLOGIES AG SPONSORE,US48138M1053,BJLMY27,JMIA.N,12/18/2023,4076867.46559265
DE2070,TAG IMMOBILIEN AG,DE0008303504,5735631,TEGG.DE,12/18/2023,6986775.52838227
DE2081,TALANX,DE000TLX1005,B8F0TD6,TLXGn.DE,12/18/2023,11150724.4000955
DE2092,TELEFONICA DEUTSCHLAND,DE000A1J5RX9,B7VG6L8,O2Dn.DE,12/18/2023,23250512.2858712
DE20A3,PNE,DE000A0JBPG2,B0QCZ26,PNEGn.DE,12/18/2023,1384058.12437071
DE20B4,7C SOLARPARKEN K,DE000A11QW68,BNJZSP7,HRPKk.DE,12/18/2023,306386.302288505
DE20C5,DR ING HC F PORSCHE PREF.,DE000PAG9113,BJN59B8,P911_p.DE,12/18/2023,42183768.1245074
DE301V,LEG IMMOBILIEN,DE000LEG1110,B9G6L89,LEGn.DE,12/18/2023,14258588.8525946
DE302W,DUERR,DE0005565204,5119901,DUEG.DE,12/18/2023,3467842.06265377
DE304Y,BERTRANDT,DE0005232805,5130861,BDTG.DE,12/18/2023,148843.091900385
DE305Z,EVONIK INDUSTRIES,DE000EVNK013,B5ZQ9D3,EVKn.DE,12/18/2023,15499995.2651162
DE3060,KION GROUP,DE000KGX8881,BB22L96,KGX.DE,12/18/2023,10104692.2098536
DE3082,Vonovia SE,DE000A1ML7J1,BBJPFY1,VNAn.DE,12/18/2023,74307978.080462
DE3093,MORPHOSYS,DE0006632003,5531000,MORG.DE,12/18/2023,12071138.5389231
DE30A4,OEKOWORLD PREF.,DE0005408686,B01D3F3,VVVGn_p.DE,12/18/2023,45762.9502100462
DE30B5,JDC GROUP,DE000A0B9N37,B0RKHN4,JDC.DE,12/18/2023,133396.854585754
DE30D7,EQS GROUP,DE0005494165,B142T23,EQSn.DE,12/18/2023,908218.458720323
DE30E8,HELMA EIGENHEIMBAU,DE000A0EQ578,B1DN1D2,H5EG.DE,12/18/2023,27189.7742916015
DE30F9,DATAGROUP,DE000A0JC8S7,B1D7R92,D6HG.DE,12/18/2023,204270.955587323
DE30GA,BLUE CAP,DE000A0JM2M1,B1FT4T5,B7EG.DE,12/18/2023,16143.8892647231
DE30HB,ARTEC TECHNOLOGIES,DE0005209589,B16TWC3,A6TG.DE,12/18/2023,6265.51264164769
DE30IC,LAIQON,DE000A12UP29,BQWJ7Y9,LQAG.DE,12/18/2023,39455.6383350231
DE30JD,RCM BETEILIGUNGS,DE000A1RFMY4,B7ZQ5B7,,12/18/2023,1015.09948509538
DE30LF,GERATHERM MEDICAL,DE0005495626,5998188,GMEG.DE,12/18/2023,2069.51766086
DE30MG,DT.GRUNDSTUECKSAUKTIONEN,DE0005533400,5709249,,12/18/2023,8348.87322462
DE30OI,BIOFRONTERA,DE0006046113,B17Q762,B8FGn.DE,12/18/2023,4081.56322133615
DE30PJ,SCHERZER & CO.,DE0006942808,7778515,PZSG.DE,12/18/2023,10028.5744040154
DE30QK,PYRAMID,DE000A254W52,BLH8Y56,M3BK.DE,12/18/2023,9303.45820896462
DE30RL,NABALTEC,DE000A0KPPR7,B1HMT19,NTGG.DE,12/18/2023,71291.0007561077
DE30SM,MVISE,DE0006204589,B0WGB35,C1VG.DE,12/18/2023,1248.67199849569
DE30TN,VECTRON SYSTEMS,DE000A0KEXC7,B1VMRY4,V3SG.DE,12/18/2023,34855.0217102877
DE30UO,ERWE IMMOBILIEN,DE000A1X3WX6,BCZRWS1,,12/18/2023,386.517986948615
DE30VP,NYNOMIC,DE000A0MSN11,B1YWFV4,M7UG.DE,12/18/2023,68566.4094736615
DE30WQ,2G ENERGY,DE000A0HL8N9,B23PWM1,2GBG.DE,12/18/2023,367620.296756031
DE30YS,DELIGNIT,DE000A0MZ4B0,B24B6M6,DLXG.DE,12/18/2023,11832.7617445369
DE30ZT,DALDRUP & SOHNE,DE0007830572,B29LXV9,4DSG.DE,12/18/2023,15036.4355066677
DE310V,ADVANCED BLOCKCHAIN,DE000A0M93V6,B3DCP31,ABXG.DE,12/18/2023,19829.7071999231
DE311W,FORMYCON,DE000A1EWVY8,B50LF68,FYB.DE,12/18/2023,523379.172167631
DE312X,DATRON,DE000A0V9LA7,B611047,DARG.DE,12/18/2023,8183.27404339692
DE313Y,RAPID NUTRITION,GB00BLG2TX24,BNRRPP4,,12/18/2023,7799.9415755297
DE314Z,PANTAFLIX,DE000A12UPJ7,BW9PGY5,PALG.DE,12/18/2023,21108.5250938354
DE3150,PUBLITY,DE0006972508,BWT5TP7,PBYG.DE,12/18/2023,32661.1177710923
DE3161,WALLIX,FR0010131409,B04RML1,,12/18/2023,53401.8190125661
DE3172,SGT GERMAN PRIVATE EQUITY,DE000A1MMEV4,BYM68X2,SGFn.DE,12/18/2023,4535.14897326615
DE3183,IBU-TEC,DE000A0XYHT5,BD97Q26,IBU.DE,12/18/2023,61522.7725671231
DE3194,NORATIS,DE000A2E4MK4,BF47BG4,NUVG.DE,12/18/2023,59013.2603910892
DE31A5,NEXUS INFRASTRUCTURE,GB00BZ77SW60,BZ77SW6,,12/18/2023,3744.7498928285
DE31B6,MYNARIC,DE000A31C305,BL5CBD7,M0YNn.DE,12/18/2023,95157.9693960461
DE31C7,CYAN,DE000A2E4SV8,BFM0LL0,CYR.DE,12/18/2023,3989.87035786462
DE31D8,EXASOL,DE000A0LR9G9,BMFYGF7,EXLn.DE,12/18/2023,72350.7382053508
DE31E9,PLATFORM GROUP,DE000A2QEFA1,BMGWZQ4,TPGG.DE,12/18/2023,45258.3046420954
DE31GB,APONTIS PHARMA,DE000A3CMGM5,BN2B6Z8,APPHG.DE,12/18/2023,51927.6320180739
DE31HC,VEGANZ GROUP,DE000A3E5ED2,BLH36Q6,VEZ.DE,12/18/2023,34141.1088725077
DE31ID,EV DIGITAL INVEST,DE000A3DD6W5,BPSLWM5,ENGLG.DE,12/18/2023,497.012455715385
DE31JE,CANTOURAGE GROUP,DE000A3DSV01,BLDB9F4,HIGHG.DE,12/18/2023,3684.64298953846
DE31KF,MORPHOSYS 4 ADR,US6177602025,BZ2YT41,MOR.OQ,12/18/2023,5934124.11654412
DE31LG,THYSSENKRUPP NUCERA,DE000NCA0001,BMHFYH6,NCH2.DE,12/18/2023,2246996.83336048
DE31OJ,3U HOLDING,DE0005167902,5824391,UUUG.DE,12/18/2023,42133.2962895908
DE31PK,4 SC,DE000A3E5C40,BNT8KX8,VSCk.F,12/18/2023,NA
DE31QL,A I S,DE0006492903,5131046,LUMG.F,12/18/2023,NA
DE31RM,A S CREATION TAPETEN,DE000A1TNNN5,BCDNXH7,ACWNn.DE,12/18/2023,3438.32013452308
DE31SN,AAP IMPLANTATE,DE000A3H2101,BLB1VX8,AAQ1k.DE,12/18/2023,224.398537998154
DE31TO,ACCENTRO REAL ESTATE,DE000A0KFKB3,B1FRZ52,A4Y.DE,12/18/2023,1977.45852576
DE31UP,AD PEPPER MEDIA INTL.,NL0000238145,4482079,APME.DE,12/18/2023,4975.9384943
DE31VQ,ADTRAN,US00486H1059,BNBWDL7,QH9.DE,12/18/2023,232534.15456268
DE31WR,AIRBUS,NL0000235190,4012346,AIRG.DE,12/18/2023,38939515.2520237
DE31XS,ALBIS LEASING,DE0006569403,5848700,MTVG.DE,12/18/2023,1063.37170739538
DE31YT,ALL FOR ONE GROUP,DE0005110001,5574447,A1OS.DE,12/18/2023,72138.9269455692
DE31ZU,ALLGEIER,DE000A2GS633,BD814R0,AEIGn.DE,12/18/2023,84768.173534
DE320W,SHELLY GROUP AD,BG1100003166,BYYMX55,A4L.F,12/18/2023,NA
DE321X,ALTECH ADVANCED MATERIALS,DE000A31C3Y4,BMGCS09,AMAk.DE,12/18/2023,16528.5894369723
DE322Y,ALZCHEM,DE000A2YNT30,BKFHT86,ACT1.DE,12/18/2023,118561.252670631
DE323Z,ARTNET,DE000A1K0375,B5N8NQ2,AYDGn.DE,12/18/2023,9058.85615709385
DE3240,B+S BANKSYSTEME,DE0001262152,7701630,DTDGk.DE,12/18/2023,1771.02063497538
DE3251,BASTEI LUEBBE,DE000A1X3YY0,BDC74C9,BST1.DE,12/18/2023,58827.2101562061
DE3262,BAYWA,DE0005194005,5838068,BYWG.DE,12/18/2023,2724.90470693846
DE3273,BERENTZEN-GRUPPE,DE0005201602,BYXJGT2,BEZ.DE,12/18/2023,19930.7305622323
DE3284,BETA SYSTEMS SOFTWARE,DE000A2BPP88,BDFF3Z6,BSSG.F,12/18/2023,NA
DE3295,BRAIN BIOTECH,DE0005203947,BD5JBF4,BNNn.DE,12/18/2023,22097.0889810277
DE32A6,CAMERIT,DE000HNC2059,BD8G624,RTML.F,12/18/2023,NA
DE32B7,CAPSENSIXX,DE000A2G9M17,BFMKZ07,CPXG.DE,12/18/2023,802.843085169231
DE32C8,CCS ABWICKLUNGS,DE000A2QDNX9,BM95XP5,C0M.F,12/18/2023,NA
DE32D9,CENIT,DE0005407100,5761517,CSHG.DE,12/18/2023,23302.4506688308
DE32EA,CHERRY,DE000A3CRRN9,BMD0LD0,C3RY.DE,12/18/2023,115881.688111518
DE32FB,CLIQ DIGITAL,DE000A35JS40,BN74BD5,CLIQn.DE,12/18/2023,364442.932694338
DE32GC,CO DON,DE000A3E5C08,BN6SDL0,CNWk.F,12/18/2023,NA
DE32HD,CORESTATE CAPITAL,LU1296758029,BZ168H4,CCAG.DE,12/18/2023,10212.3249409097
DE32IE,CPI PROPERTY GROUP,LU0251710041,B15DYG4,O5G.DE,12/18/2023,679.768010913538
DE32JF,CREDITSHELF,DE000A2LQUA5,BFFX280,CSQG.DE,12/18/2023,424.921544810769
DE32KG,DATA MODUL,DE0005498901,4326951,DAMG.DE,12/18/2023,22929.5782814
DE32LH,DECHENG TECHNOLOGY,DE000A3MQRK6,BPP4R55,3330k.F,12/18/2023,NA
DE32MI,DEMIRE REAL ESTATE,DE000A0XFSF0,B19GG63,DMRE.DE,12/18/2023,8543.36142856923
DE32OK,DEUTSCHE REAL ESTATE,DE0008055021,5559585,DREGa.F,12/18/2023,NA
DE32PL,DF DEUTSCHE FORFAIT,DE000A2AA204,BDB7787,DFTKn.DE,12/18/2023,1150.02975488615
DE32QM,DFV DEUTSCHE FAMILIENVERSICHERUNG,DE000A2NBVD5,BYWRWH7,DFV.DE,12/18/2023,12122.1185029092
DE32RN,DIERIG HOLDING,DE0005580005,4250834,DIEG.DE,12/18/2023,4281.75792475385
DE32SO,DR HOENLE,DE0005157101,7017586,HNLG.DE,12/18/2023,43587.6757355077
DE32TP,DEUTSCHE KONSUM REIT,DE000A14KRD3,BYPHNC6,DKG.DE,12/18/2023,115755.944294815
DE32UQ,ECOTEL COMMUNICATION,DE0005854343,B11QV11,E4CG.DE,12/18/2023,24179.3935433231
DE32VR,EINHELL GERMANY PREF.,DE0005654933,5340262,EING_p.DE,12/18/2023,154769.926026
DE32WS,EISEN-UND HUTTENWERKE,DE0005658009,4606534,EISG.F,12/18/2023,NA
DE32XT,ELUMEO,DE000A11Q059,BYP6YF3,ELBG.DE,12/18/2023,6466.37726032769
DE32YU,ENAPTER,DE000A255G02,BHNC5S4,H2OG.DE,12/18/2023,134270.432095523
DE32ZV,EPIGENOMICS,DE000A37FT41,BM9FLJ5,ECXk.DE,12/18/2023,755.785585037231
DE330X,EXCEET GROUP,LU0472835155,B60CRH3,EXCL.DE,12/18/2023,3536.99148408
DE332Z,FABASOFT,AT0000785407,5775927,FAAS.DE,12/18/2023,84246.7049411385
DE3330,FAIR VALUE REIT,DE000A0MW975,B298W35,FVIG.F,12/18/2023,NA
DE3341,FCR IMMOBILIEN,DE000A1YC913,BGLGV94,FC9.DE,12/18/2023,14924.4373951831
DE3352,FIRST SENSOR,DE0007201907,5726475,SISG.DE,12/18/2023,92464.4797108769
DE3363,FORIS,DE0005775803,5701074,FRSG.DE,12/18/2023,5885.62433494769
DE3374,FORTEC ELEKTRONIK,DE0005774103,5593754,FEVG.DE,12/18/2023,29230.6662392308
DE3385,FREQUENTIS,ATFREQUENT09,BJRF8Z1,FQT.DE,12/18/2023,13701.4124855385
DE3396,FRIEDRICH VORWERK GROUP,DE000A255F11,BNTJ0F3,VH2.DE,12/18/2023,541722.418143323
DE33B8,FRIWO,DE0006201106,4352484,CEAG.DE,12/18/2023,9429.80941058461
DE33C9,GATEWAY REAL ESTATE,DE000A0JJTG7,B1527X9,GTYG.DE,12/18/2023,1571.81611833815
DE33DA,GELSENWASSER,DE0007760001,4364586,WWGG.F,12/18/2023,NA
DE33EB,GERMAN VALUES PROPERTY GROUP,DE000A0L1NQ8,B1GYBQ5,TVD6.F,12/18/2023,NA
DE33FC,GESCO,DE000A1K0201,B51PVR2,GSC1n.DE,12/18/2023,64397.0880318769
DE33GD,GRAMMER,DE0005895403,4378394,GMMG.DE,12/18/2023,7795.65563156923
DE33HE,HAIER SMART HOME,CNE1000031C1,BF54FS4,690D.DE,12/18/2023,129811.822821378
DE33IF,HANSEYACHTS,DE000A0KF6M8,B1S9HF9,H9YG.DE,12/18/2023,5315.32626556154
DE33JG,HAWESKO HOLDING,DE0006042708,5449608,HAWG.DE,12/18/2023,33236.2182427846
DE33KH,HEIDELBERG PHARMA,DE000A11QVV0,BP8GDK5,HPHA.DE,12/18/2023,31187.6078085539
DE33LI,HEIDELBERGER BETEILIGUNGSHOLDING,DE000A254294,BKKK2S1,IPOKk.DE,12/18/2023,129.753846153846
DE33MJ,HGEARS,DE000A3CMGN3,BN0WND0,HGEA.DE,12/18/2023,27730.7090600954
DE33NK,HIGHLIGHT COMMUNICATIONS,CH0006539198,7649967,HLGZ.DE,12/18/2023,10610.2390192492
DE33OL,HOMETOGO,LU2290523658,BKP8G44,HTGG.DE,12/18/2023,21515.8541644892
DE33PM,INFAS HOLDING,DE0006097108,5427659,IFS1.F,12/18/2023,NA
DE33QN,INIT,DE0005759807,7162895,IXXG.DE,12/18/2023,131572.377567754
DE33RO,INTICA SYSTEMS,DE0005874846,B03JB66,IS7.DE,12/18/2023,5142.81836349231
DE33SP,INVISION SOFTWARE,DE0005859698,B1Y46T5,IVXG.DE,12/18/2023,6026.87547410615
DE33TQ,IONOS GROUP,DE000A3E00M1,BPRD664,IOSn.DE,12/18/2023,757756.474037692
DE33UR,IQ INTERNATIONAL,CH0451424300,BJ2DHS6,IQL.F,12/18/2023,NA
DE33WT,IVU TRAFFIC TECHNOLOGIES,DE0007448508,4062095,IVUG.DE,12/18/2023,100686.990820308
DE33XU,KAP,DE0006208408,5568592,IURG.DE,12/18/2023,4835.53707396923
DE33YV,KATEK,DE000A2TSQH7,BMDV0T2,KTEK.DE,12/18/2023,51237.2707417862
DE33ZW,KHD HUMBOLDT WEDAG VV-AG,DE000A1X3WW8,BCRY6D3,HETAn.F,12/18/2023,NA
DE340Y,KHD HUMBOLDT WEDAG INTERNATIONAL,DE0006578008,4570060,KWGG.DE,12/18/2023,8122.65494351077
DE341Z,KLASSIK RADIO,DE0007857476,B053BY4,KA8Gn.DE,12/18/2023,1338.39939488615
DE3420,KPS,DE000A1A6V48,5714168,HACGn.DE,12/18/2023,40946.366392
DE3431,LEARND,LU2358378979,BNTG656,LRND.DE,12/18/2023,4455.97304719539
DE3442,LIBERO FOOTBALL FINANCE,DE000A161N22,BJVH4N3,TUFG.F,12/18/2023,NA
DE3453,LINUS DIGITAL FINANCE,DE000A2QRHL6,BN6SRH4,LDF.DE,12/18/2023,810.095254887692
DE3464,LS TELCOM,DE0005754402,7055810,LSXG.DE,12/18/2023,2681.26867382615
DE3475,LUDWIG BECK,DE0005199905,5452996,ECKG.DE,12/18/2023,5457.83149946154
DE3486,MAINOVA,DE0006553464,4555186,MNVG.F,12/18/2023,NA
DE3497,MARLEY SPOON GROUP,LU2380748603,BNNWQ27,MS1.DE,12/18/2023,4648.2134736
DE34A8,MARUDAI FOOD DT CERT,DE000A2N4944,BGDC4M4,MFL2z.F,12/18/2023,NA
DE34B9,MASCHINENFABRIK BERTHOLD HERMLE,DE0006052830,5557039,MBHG_p.F,12/18/2023,NA
DE34CA,MASTERFLEX,DE0005492938,5986901,MZXG.DE,12/18/2023,30869.6318722831
DE34DB,MATERNUS KLINIKEN,DE0006044001,5134335,MAKG.DE,12/18/2023,7499.75046153846
DE34EC,MAX AUTOMATION,DE000A2DA588,BD5B0M0,MXHNn.DE,12/18/2023,44006.2259806631
DE34FD,MBB,DE000A0ETBQ4,B13G625,MBBG.DE,12/18/2023,225435.824873877
DE34GE,MEDICLIN,DE0006595101,4755094,MEDG.DE,12/18/2023,1520.78306401692
DE34HF,META WOLF,DE000A254203,BJVLMM0,WOLFG.DE,12/18/2023,4496.74133473231
DE34IG,METRO PREF.,DE000BFB0027,BDFFQT1,B4B3_p.DE,12/18/2023,10798.65387754
DE34JH,MEVIS MEDICAL SOLUTIONS,DE000A0LBFE4,B291HX9,M3VGn.DE,12/18/2023,8777.35971735385
DE34KI,MING LE SPORTS,DE000A2LQ728,BG382X9,ML2G.F,12/18/2023,NA
DE34LJ,MUELLER- DIE LILA LOGISTIK,DE0006214687,7077449,MLLG.DE,12/18/2023,1543.40692633385
DE34MK,MUTARES,DE000A2NB650,BFYG8K4,MUXG.DE,12/18/2023,1260933.89005402
DE34NL,NEXR TECHNOLOGIES,DE000A1K03W5,B7327Z5,NXRG.F,12/18/2023,NA
DE34OM,NFON,DE000A0N4N52,BD6T2G1,NFN.DE,12/18/2023,18184.3487760415
DE34PN,NORDWEST HANDEL,DE0006775505,5751648,NWXG.F,12/18/2023,NA
DE34QO,NOVEM GROUP,LU2356314745,BNT8K50,NVM.DE,12/18/2023,35829.8292895523
DE34RP,NSI ASSET,DE000A1RFHN7,B8MLC77,VMR1.F,12/18/2023,NA
DE34SQ,OHB,DE0005936124,7058228,OHBG.DE,12/18/2023,385016.897666646
DE34TR,OMRON DT CERT,DE0008647488,4660400,OTTTz.F,12/18/2023,NA
DE34VT,ORBIS,DE0005228779,4464367,OBS.DE,12/18/2023,2738.93926796923
DE34WU,PAION,DE000A3E5EG5,BMCRH34,PA8.F,12/18/2023,17406.0288339752
DE34XV,PARAGON,DE0005558696,4695123,PGNG.DE,12/18/2023,8884.29786883846
DE34YW,PARTEC,DE000A3E5A34,BRJTT43,JY0n.DE,12/18/2023,24467.3076923077
DE34ZX,PEARL GOLD,DE000A0AFGF3,B53X6N5,PGAG.F,12/18/2023,NA
DE350Z,PFERDEWETTEN DE,DE000A2YN777,BKS3NL2,EMHn.DE,12/18/2023,32148.6042105077
DE3510,PHILOMAXCAP,DE000A1A6WB2,5899076,HBD1.F,12/18/2023,NA
DE3521,PITTLER MASCHINENFABRIK,DE0006925001,4690300,PITG.F,12/18/2023,NA
DE3532,PROCREDIT HOLDING,DE0006223407,BYZCP69,PCZ.DE,12/18/2023,113183.75121864
DE3543,PSI SOFTWARE,DE000A0Z1JH9,5522714,PSAGn.DE,12/18/2023,141920.424373215
DE3554,PWO,DE0006968001,5740828,PWO.DE,12/18/2023,17520.3159622769
DE3565,R. STAHL,DE000A1PHBB5,B8DBS89,RSL2.DE,12/18/2023,22839.9046621385
DE3576,READCREST CAPITAL,DE000A1E89S5,5792755,EXJ.DE,12/18/2023,320.810311186308
DE3587,RINGMETALL,DE000A3E5E55,BMW5N29,HP3An.DE,12/18/2023,19361.0783455769
DE3598,ROY ASSET HOLDING,DE000RYSE888,BWT3FC0,RY8.DE,12/18/2023,1002.38824386506
DE35A9,SCHLOSS WACHENHEIM,DE0007229007,5483167,SWAG.DE,12/18/2023,14220.5707117231
DE35BA,SCHOTT PHARMA,DE000A3ENQ51,BRJ9MM2,1SXP.DE,12/18/2023,2177718.55528879
DE35CB,SCHWEIZER ELECTRONIC,DE0005156236,7086520,SWEGn.DE,12/18/2023,9278.02404937539
DE35DC,SERVICEWARE,DE000A2G8X31,BFZNDG5,SJJG.DE,12/18/2023,37107.9316772938
DE35ED,SIMONA,DE000A3E5CP0,BMYDRG3,SIM0.F,12/18/2023,NA
DE35FE,SINO GERMAN UNITED,DE000SGU8886,BYXF3P5,SGUG.F,12/18/2023,NA
DE35HG,SMG EUROPEAN RECOVERY SPAC,LU2380749676,BQ84NZ1,RCVR.DE,12/18/2023,0.313846153846154
DE35IH,SNP SCHNEIDER-NEUREITHER & PARTNER,DE0007203705,5934364,SHFG.DE,12/18/2023,71829.9767848769
DE35JI,SOFTING,DE0005178008,5962730,SYTG.DE,12/18/2023,15908.6053045677
DE35KJ,SPLENDID MEDIEN,DE0007279507,5775916,SPME.DE,12/18/2023,4976.19823844615
DE35LK,SPOBAG,DE0005490601,7174083,SPBG.F,12/18/2023,NA
DE35ML,SPORTTOTAL,DE000A1EMG56,4655956,WIGGk.DE,12/18/2023,3351.93984242877
DE35NM,STEMMER IMAGING,DE000A2G9MZ9,BDT8XD9,S9I.DE,12/18/2023,97612.2706968308
DE35ON,STS GROUP,DE000A1TNU68,BG0HR89,SF3.DE,12/18/2023,9503.55053622154
DE35PO,SURTECO GROUP,DE0005176903,5785186,SURG.DE,12/18/2023,10806.6106255692
DE35QP,SYZYGY,DE0005104806,4482154,SYZG.DE,12/18/2023,22876.7136388062
DE35RQ,TC UNTERHALTUNGSELEKTRONIK,DE0007454209,4716994,TCUG.F,12/18/2023,NA
DE35SR,TECHNOTRANS,DE000A0XYGA7,5413700,TTRGn.DE,12/18/2023,71005.5592638615
DE35TS,TMC CONTENT GROUP,CH0557519201,BLR73Y5,EROG.DE,12/18/2023,4.03747713444615
DE35UT,TONIES,LU2333563281,BP2C235,TNIE.DE,12/18/2023,135377.361922106
DE35VU,TTL BETEILIGUNGS- UND GRUNDBESITZ,DE0007501009,5723302,TTOG.DE,12/18/2023,1958.28140906
DE35WV,UNICREDIT,IT0005239360,BYX7WP4,CRIG.DE,12/18/2023,358346.837347554
DE35XW,UNITED LABELS,DE0005489561,5959486,ULCG.DE,12/18/2023,4086.36097127231
DE35YX,USU SOFTWARE,DE000A0BVU28,B02N4S2,OSPGk.DE,12/18/2023,24136.2170648
DE35ZY,UZIN UTZ,DE0007551509,5341481,UZU.DE,12/18/2023,11596.8704660769
DE3600,VISCOM,DE0007846867,B142804,V6CG.DE,12/18/2023,33764.3694317554
DE3611,VITA 34,DE000A0BL849,B1VK2P4,V3VGn.DE,12/18/2023,11873.2454724415
DE3622,VIVANCO GRUPPE,DE000A1E8G88,B15S8G7,VVAGk.F,12/18/2023,NA
DE3633,VULCAN ENERGY RESOURCES,AU0000066086,BK25046,VULG.DE,12/18/2023,35246.6558505831
DE3644,WASGAU PROD & HANDEL,DE0007016008,7201806,MSHGn.F,12/18/2023,NA
DE3655,WEBAC HOLDING,DE0008103102,4735267,RKBG.F,12/18/2023,NA
DE3666,WESTAG,DE0007775207,5830213,WUG.F,12/18/2023,NA
DE3677,WESTAG PREF.,DE0007775231,5830224,WUG3_p.F,12/18/2023,NA
DE3688,WINDELN DE,DE000WNDL300,BLNKWP2,WDL1k.F,12/18/2023,NA
DE3699,YOC,DE0005932735,B15H8P3,YOCG.DE,12/18/2023,27726.2986660708
DE36AA,YOUR FAMILY ENTERTAINMENT,DE000A161N14,BYSQKD0,RTVGn.DE,12/18/2023,422.805545347692
DE36BB,ZEAL NETWORK,DE000ZEAL241,BKDPJX7,TIMAn.DE,12/18/2023,76643.4113889538
DE36WW,BB BIOTECH,CH0038389992,7119868,BIONn.DE,12/18/2023,930220.859855108
DE36XX,CIECH,PLCIECH00018,BZ5Z220,CHXG.F,12/18/2023,NA
DE36YY,ERNST RUSS,DE000A161077,BYT5605,HXCKk.DE,12/18/2023,51490.4457567108
DE36ZZ,SINGULUS TECHNOLOGIES,DE000A1681X5,BD57BK3,SNGGk.DE,12/18/2023,8731.04200916769
DE3712,SMG TECHNOLOGY ACCELERATION,LU2699152265,BQ6BRF2,7GG.DE,12/18/2023,242.021602392308
DE3723,THE SOCIAL CHAIN,DE000A1YC996,BJS9443,PU11n.F,12/18/2023,581.348778446092
DE401W,1&1,DE0005545503,5734672,1U1.DE,12/18/2023,1260589.86789263
DE402X,JUNGHEINRICH PREF,DE0006219934,5545670,JUNG_p.DE,12/18/2023,2047433.82674257
DE404Z,STABILUS,DE000STAB1L8,BP2B2B0,STM1.DE,12/18/2023,1521091.39988214
DE4061,ZALANDO,DE000ZAL1111,BQV0SV7,ZALG.DE,12/18/2023,35287010.2284439
DE502Y,MULTITUDE,FI4000106299,BV0L292,FRU.DE,12/18/2023,61281.8715290015
DE5040,ALLANE,DE000A0DPRE6,BX3JSJ9,LNSX.F,12/18/2023,NA
DE5051,SILTRONIC,DE000WAF3001,BYY5978,WAFGn.DE,12/18/2023,4796674.21837455
DE5062,DEUTSCHE PFANDBRIEFBANK,DE0008019001,BYM6917,PBBG.DE,12/18/2023,3410155.59971997
DE5073,ADLER GROUP,LU1250154413,BYNXBZ5,ADJ.DE,12/18/2023,118349.26623288
DE5084,SARTORIUS PREF.,DE0007165631,5843329,SATG_p.DE,12/18/2023,32743439.7554525
DE50A6,DEUTSCHE ROHSTOFF,DE000A0XYG76,B1VVKT7,DR0G.DE,12/18/2023,334033.810646338
DE50B7,SCOUT24,DE000A12DM80,BYT9340,G24n.DE,12/18/2023,11173603.504324
DE50C8,COVESTRO,DE0006062144,BYTBWY9,1COV.DE,12/18/2023,37223589.4519249
DE50EA,SCHAEFFLER AG,DE000SHA0159,BZ1DNL4,SHA_p.DE,12/18/2023,2359409.83274495
DE50FB,HAPAG-LLOYD AG,DE000HLAG475,BYZTSW7,HLAG.DE,12/18/2023,2259269.84514062
DE50GC,HELLA,DE000A13SX22,BSHYK55,HLE.DE,12/18/2023,867835.898951369
DE601Y,UNIPER SE,DE000UNSE026,BPDXXJ0,UN01.DE,12/18/2023,938293.019909878
DE602Z,REDCARE PHARMACY,NL0012044747,BYYH7G9,RDC.DE,12/18/2023,7532204.75737431
DE6030,GRENKE N,DE000A161N30,BYR4KP7,GLJn.DE,12/18/2023,826032.575284092
DE701Z,AUMANN,DE000A2DAM03,BYW82K3,AAGG.DE,12/18/2023,266744.010672385
DE7020,CARL ZEISS MEDITEC,DE0005313704,5922961,AFXG.DE,12/18/2023,11334387.7861829
DE7042,DELIVERY HERO,DE000A2E4K43,BZCNB42,DHER.DE,12/18/2023,20062818.6286581
DE7053,METRO AG,DE000BFB0019,BD6QT83,B4B.DE,12/18/2023,750446.094029653
DE7064,JOST WERKE,DE000JST4000,BDC3R17,JST.DE,12/18/2023,436184.973491062
DE7075,AROUNDTOWN (FRA),LU1673108939,BF0CK44,AT1.DE,12/18/2023,12632812.946119
DE7086,BECHTLE,DE0005158703,5932409,BC8G.DE,12/18/2023,6749587.9558944
DE7097,COMPUGROUP MEDICAL,DE000A288904,BMY7CH1,COP1n.DE,12/18/2023,1817747.69837665
DE70A8,EVOTEC,DE0005664809,5811917,EVTG.DE,12/18/2023,6985312.64073059
DE70B9,VOLTABOX,DE000A2E4LE9,BF1QNX5,VBX.DE,12/18/2023,4531.07964995231
DE70CA,VARTA AG,DE000A0TGJ55,5802449,VAR1.DE,12/18/2023,2320925.16447645
DE70DB,HELLOFRESH AG,DE000A161408,BYWH8S0,HFGG.DE,12/18/2023,19705992.1435587
DE70EC,BEFESA SA,LU1704650164,BDZRDG3,BFSA.DE,12/18/2023,2920831.11470468
DE70FD,LINDE,IE000S9YS762,BNZHB81,LIN.OQ,12/18/2023,624749529.931796
