stoxx_id,name,isin,sedol,ric,date,ADTV_3M_EUR
CN79P4,SINOMACH AUTOMOBILE 'A' (CCS),CNE0000017D0,BP3RBP4,600335.SH,3/18/2024,20164440.0496831
CN79Q5,DASHANG 'A' (CCS),CNE000000DW4,BP3RBY3,600694.SH,3/18/2024,6336751.52629109
CN79R5,GALAXYCORE 'A' (CCS),CNE100004PM0,BNHPPG9,688728.SH,3/18/2024,19742184.7706876
CN79R6,JANGHO GROUP 'A' (CCS),CNE100001682,BP3RCJ5,601886.SH,3/18/2024,7998195.20095255
CN79S7,LIFAN TECHNOLOGY GP. A (CCS),CNE100000X10,BP3RDF8,601777.SH,3/18/2024,7902602.43850762
CN79T8,Ganyue Express 'A' (CCS),CNE0000012D1,BP3RDL4,600269.SH,3/18/2024,10669013.1517348
CN79U9,DIMA HOLDINGS 'A' (CCS),CNE000001C08,BP3RDT2,600565.SH,3/18/2024,14613567.1515092
CN79VA,Sh Energy 'A' (CCS),CNE000001915,BP3RFN0,600508.SH,3/18/2024,24864139.4246571
CN79WB,KAILUAN ENERGY CHM.'A' (CCS),CNE000001HX1,BP3RFV8,600997.SH,3/18/2024,10645247.6489984
CN79XC,Hengyuan Coal 'A' (CCS),CNE000001KT3,BP3RG26,600971.SH,3/18/2024,25439368.7063637
CN79YD,SHANGHAI SHYNDEC PHARM. 'A' (CCS),CNE000001JG2,BP3RGY8,600420.SH,3/18/2024,12120064.6693441
CN79ZE,SICHUAN EM TECH.'A' (CCS),CNE1000013T3,BP3RHY5,601208.SH,3/18/2024,19162734.4350601
CN7A0G,AECC AERO SCIENCE 'A' (CCS),CNE0000019D6,BP3RJ72,600391.SH,3/18/2024,10313910.1605728
CN7A1H,HUANGSHAN TOURISM DEV. 'A' (CCS),CNE000000PV0,BP3RJW7,600054.SH,3/18/2024,12482592.4304309
CN7A2I,Shede Spirits 'A' (CCS),CNE000000K90,BP3RJY9,600702.SH,3/18/2024,111323482.329659
CN7A3J,ZHEJIANG HANGMIN STK.'A' (CCS),CNE000001KQ9,BP3RKK2,600987.SH,3/18/2024,8846332.35598152
CN7A4K,Chongqing Road 'A' (CCS),CNE000000R93,BP3RKQ8,600106.SH,3/18/2024,21269047.5935263
CN7A5L,WUXI HGNG.ENVEN.GP. 'A' (CCS),CNE000001FD7,BP3RLM1,600475.SH,3/18/2024,17795593.4160358
CN7A6M,HUNAN NEW WELLFUL 'A' (CCS),CNE000001J27,BP3RMZ1,600975.SH,3/18/2024,37024828.9789141
CN7A7N,ZHONGSHAN VATTI GSA.STK. 'A' (CCS),CNE000001KY3,BD73L09,002035.ZK,3/18/2024,8449926.65880815
CN7A8O,GNGD.OR.ZCIND.SCTC.'A' (CCS),CNE1000006R1,BD6QVC1,002167.ZK,3/18/2024,13785975.436973
CN7A9P,NINGXIA JIAZE RENEWABLES 'A' (CCS),CNE100002WN8,BGBN6R8,601619.SH,3/18/2024,8652468.10135705
CN7AAQ,GUANGDONG VANWARD N. ELEC. 'A' (CCS),CNE100000ZT2,BHQPRL7,002543.ZK,3/18/2024,9520779.56974996
CN7ABR,TOP ENERGY 'A' (CCS),CNE000000NK8,BP3R1X2,600780.SH,3/18/2024,10552540.8991821
CN7ACS,Longsheng 'A' (CCS),CNE000001FJ4,BP3R4W2,600352.SH,3/18/2024,15045549.4919932
CN7ADT,SHANGHAI JAHWA UNITED 'A' (CCS),CNE0000017K5,BP3R5H4,600315.SH,3/18/2024,11864037.0752549
CN7AEU,HAINAN AIRLINES HDG.'A' (CCS),CNE0000011C5,BP3R5R4,600221.SH,3/18/2024,18072434.1443211
CN7AFV,DONGFENG AUTOMOBILE A (CCS),CNE000000ZT3,BYV01B4,600006.SH,3/18/2024,40256213.3699578
CN7AGW,CASIN REAL ESTATE DEV GRP.'A' (CCS),CNE0000007R1,BD73KT1,000838.ZK,3/18/2024,11747989.6054369
CN7AHX,TIANJIN TIANBAO INFR.'A' (CCS),CNE000001212,BD73KZ7,000965.ZK,3/18/2024,8473147.09177324
CN7AIY,HEBEI YANGYUAN ZHIHUI BEVA (CCS),CNE100002ST3,BHWLWH0,603156.SH,3/18/2024,14537882.4541336
CN7AJZ,CISEN PHARMACEUTICAL 'A' (CCS),CNE100002VG4,BHL0Y94,603367.SH,3/18/2024,9960771.32194255
CN7AK0,BRIGHT REAL ESTATE GROUP 'A' (CCS),CNE000000KH0,BP3R1V0,600708.SH,3/18/2024,13825908.545859
CN7AL1,HARBIN HATOU INVESTMENT 'A' (CCS),CNE000000H38,BP3R1Z4,600864.SH,3/18/2024,57862205.8695431
CN7AM2,Sanan Optoelec 'A' (CCS),CNE000000KB3,BP3R3R0,600703.SH,3/18/2024,60020081.6761497
CN7AN3,GUANGDONG GANHUA SCI&IND.A (CCS),CNE0000005H6,BD5LS48,000576.ZK,3/18/2024,5766619.9341374
CN7AO4,SANJIANG SHOPPING CLUB 'A' (CCS),CNE1000010L6,BFB4JL9,601116.SH,3/18/2024,9319266.85214062
CN7AP5,HAILIR PESTICIDES &CHM. GP.'A' (CCS),CNE100002GT8,BZ00S66,603639.SH,3/18/2024,3856471.63860227
CN7AQ6,SHENZHEN PROPS.& RES. DEV.'A' (CCS),CNE000000248,BD25NL5,000011.ZK,3/18/2024,8224979.02203235
CN7AR7,TUNGHSU AZURE RENEW.EN. 'A' (CCS),CNE0000000D6,BD25NN7,000040.ZK,3/18/2024,7444155.02324651
CN7AS8,MINMETALS CAPITAL 'A' (CCS),CNE0000016N1,BDC41M9,600390.SH,3/18/2024,33755301.3740458
CN7AT9,ZHONGYEDA ELECTRIC 'A' (CCS),CNE100000QZ8,BD5LVW7,002441.ZK,3/18/2024,4926497.96874852
CN7AUA,Guangtai Equip 'A' (CCS),CNE000001QT0,BD5LXL0,002111.ZK,3/18/2024,6301061.15071842
CN7AVB,JIANGSU YINHE ELTN.'A' (CCS),CNE100000XD1,BD5LZL4,002519.ZK,3/18/2024,14275689.8343605
CN7AWC,BEIJING JOIN-CHEER SFTW. 'A' (CCS),CNE000001QL7,BD5LZP8,002279.ZK,3/18/2024,19298964.5489701
CN7AXD,BEIJING WKW AUTV.PAS.'A' (CCS),CNE100001FL9,BD5M0K1,002662.ZK,3/18/2024,11839497.7388206
CN7AYE,Guilin Sanjin 'A' (CCS),CNE100000DY9,BD5M153,002275.ZK,3/18/2024,6120581.58174712
CN7AZF,SHENZHEN FEIMA INTL. SPCH.'A' (CCS),CNE100000973,BD5M238,002210.ZK,3/18/2024,4580730.87881088
CN7B0H,TIANYU DIGITAL TECHNOLOGY 'A' (CCS),CNE100000LB0,BD5M2H2,002354.ZK,3/18/2024,81629604.420821
CN7B1I,BEIJING CHANGJIU LOGIST. 'A' (CCS),CNE100002GG5,BYW5N67,603569.SH,3/18/2024,15101704.304945
CN7B2J,CENTER INTL.GP.'A' (CCS),CNE100002GL5,BYW5QS0,603098.SH,3/18/2024,16005213.8282781
CN7B3K,ZOTYE AUTOMOBILE 'A' (CCS),CNE000001337,BD6QV43,000980.ZK,3/18/2024,36238500.1099744
CN7B4L,GUANGZHOU PORT 'A' (CCS),CNE100002RF4,BFB4KJ4,601228.SH,3/18/2024,9814362.23702474
CN7B5M,CHINA SCIENCE PAM.'A' (CCS),CNE100002R99,BFB4KL6,601858.SH,3/18/2024,59584595.7765041
CN7B6N,ZHEJIANG HUATIE EMG. EQ. S&T.A (CCS),CNE100001ZX2,BFB4S67,603300.SH,3/18/2024,18729780.7060499
CN7B7O,SD Haihua 'A' (CCS),CNE000000WH5,BFCCPW5,000822.ZK,3/18/2024,6609695.72193821
CN7B8P,XIAMEN PORT DEVELOPMENT 'A' (CCS),CNE000000YL3,BFCCPY7,000905.ZK,3/18/2024,8094805.57601839
CN7B9Q,SENSTEED HI-TECH 'A' (CCS),CNE000001352,BFCCQ00,000981.ZK,3/18/2024,11372507.1016758
CN7BAR,SHENZHEN SINOVATIO TECH.'A' (CCS),CNE100003340,BFY8GS4,002912.ZK,3/18/2024,19782972.7611721
CN7BBS,ZHONGYUAN ENVM.PROTC. 'A' (CCS),CNE000000F30,BK92GH5,000544.ZK,3/18/2024,6718025.90548674
CN7BCT,CHANGJIANGRUNFA HEALTH IND 'A' (CCS),CNE100000QC7,BK92GJ7,002435.ZK,3/18/2024,8297317.06390101
CN7BDU,JIANGSU NEW ENERGY DEV. 'A' (CCS),CNE1000036F3,BJFD6S6,603693.SH,3/18/2024,4849202.24530101
CN7BEV,BAIC BLUEPARK NEW ENERGY 'A' (CCS),CNE000000LP1,BJLFLB4,600733.SH,3/18/2024,144430523.34996
CN7BFW,TOPSUN SCI.AND TECH. 'A' (CCS),CNE000000MY1,BKM3FX4,600771.SH,3/18/2024,25163799.7177592
CN7BGX,SHANDONG MINHE ANM.HBDY. 'A' (CCS),CNE100000BF2,BL4P3X1,002234.ZK,3/18/2024,7159013.46412594
CN7BHY,GONEO GROUP 'A' (CCS),CNE100003RL0,BL58M87,603195.SH,3/18/2024,14797095.2931337
CN7BIZ,BAODING HEAVY IND.'A' (CCS),CNE1000010H4,BMTCVN0,002552.ZK,3/18/2024,4206115.51257364
CN7BJ0,JIANZHIJIA PHARM CHAIN GROUP CO LTD 'A' (CCS),CNE100004JG5,BNR4NK6,605266.SH,3/18/2024,4806661.26838334
CN7BK1,CHONGQING BAIYA SANITARY PRODUCTS 'A' (CCS),CNE1000046S5,BNR4MC1,003006.ZK,3/18/2024,5373343.98692062
CN7BL2,SHX.BEIYUAN CHIY. GP.'A' (CCS),CNE100005XC2,BMF7KZ4,601568.SH,3/18/2024,6750050.33835551
CN7BM3,ANHUI XINBO ALUMINUM 'A' (CCS),CNE100004CL0,BNHPCH9,003038.ZK,3/18/2024,9068627.03297038
CN7BN4,GUI ZHOU TYRE A (CCS),CNE000000JH2,BNHPH18,000589.ZK,3/18/2024,17777807.0572299
CN7BO5,SHANDONG YABO TECHNOLOGY 'A' (CCS),CNE100000J26,BNHPPX6,002323.ZK,3/18/2024,30879684.3850953
CN7BP6,FESCO GROUP A (CCS),CNE000000GS5,BR52PD7,600861.SH,3/18/2024,6982150.37453746
CN7BQ7,JIANGSU TONGLI RISHENG MACHINE (CCS),CNE1000053K8,BMGQP88,605286.SH,3/18/2024,17966534.3503687
CN7BR8,ZHEJIANG TAIHUA NE 'A' (CCS),CNE100002VM2,BMF7MB4,603055.SH,3/18/2024,9828948.08210011
CN7BS9,LESHAN GIANTSTAR FARM 'A' (CCS),CNE100002T63,BMF7N99,603477.SH,3/18/2024,26577249.6800918
CN7BTA,HGZO.HUAWANG NMT. TECH. 'A' (CCS),CNE100005XR0,BMF7Q34,605377.SH,3/18/2024,5645429.17513854
CN7BUB,ZHEJIANG SUNRIVER CULTURE TOURISM (CCS),CNE000001DJ9,BMGS164,600576.SH,3/18/2024,7344339.46658354
CN7BVC,ZHENGZHOU QIANWEIYANG. FOOD A (CCS),CNE100004R48,BNHNG82,001215.ZK,3/18/2024,6794585.32524747
CN7BWD,HUI LYU ECOLOGICAL TECH A (CCS),CNE100004Y72,BNHNGD7,001267.ZK,3/18/2024,6707342.34705657
CN7BXE,ARROW HOME GROUP 'A' (CCS),CNE100005KW7,BNHNGJ3,001322.ZK,3/18/2024,6786634.19172461
CN7BYF,ZANYU TECHNOLOGY 'A' (CCS),CNE1000019D4,BNHNJ38,002637.ZK,3/18/2024,3897988.30828372
CN7BZG,JIANGSU TRANSIMAGE TECH. 'A' (CCS),CNE100002QK6,BNHPC24,002866.ZK,3/18/2024,14738186.4166204
CN7C0I,SHENZHEN BAOMING TECHNOLOGY 'A (CCS),CNE1000040P4,BNHPCB3,002992.ZK,3/18/2024,17266016.7837165
CN7C1J,WEDGE INDUSTRIAL 'A' (CCS),CNE0000004T4,BNHPGR7,000534.ZK,3/18/2024,4554318.93640317
CN7C2K,SHANXI ROAD AND BRIDGE 'A' (CCS),CNE000000S43,BNHPH41,000755.ZK,3/18/2024,8450712.41480946
CN7C3L,FUJIAN MINDONG ELEC.PWR. 'A' (CCS),CNE000001469,BNHPH85,000993.ZK,3/18/2024,30571198.9657508
CN7C4M,Miracle Automation Eng. 'A' (CCS),CNE000001JR9,BNHPHC9,002009.ZK,3/18/2024,44725982.0415907
CN7C5N,SHAANXI XINGHUA CHEMY. 'A' (CCS),CNE000001QD4,BNHPLQ1,002109.ZK,3/18/2024,3390050.06895
CN7C6O,INFUND HOLDING 'A' (CCS),CNE1000005S1,BNHPLS3,002141.ZK,3/18/2024,8944810.01601431
CN7C7P,JIANGSU TONGRUN EQU. TECH.'A' (CCS),CNE100000692,BNHPLV6,002150.ZK,3/18/2024,22146641.7032645
CN7C8Q,NEW JOURNEY HEALTH TECH GROUP LTD 'A' (CCS),CNE1000009R5,BNHPLY9,002219.ZK,3/18/2024,8404049.26312185
CN7C9R,JIANGSU SHENTONG VALVE 'A' (CCS),CNE100000QH6,BNHPQ00,002438.ZK,3/18/2024,11889954.9715812
CN7CAS,LANDAI TECHNOLOGY GROUP 'A' (CCS),CNE100002060,BNHPQ99,002765.ZK,3/18/2024,9053975.7778172
CN7CBT,NINGBO SUNRISE ELC TECH. 'A' (CCS),CNE100003GG3,BNHPQK0,002937.ZK,3/18/2024,8986613.1835705
CN7CCU,LUCKY HARVEST 'A' (CCS),CNE100003Q40,BL6CK73,002965.ZK,3/18/2024,20670758.5874385
CN7CDV,BESTORE 'A' (CCS),CNE100003R72,BL6CM22,603719.SH,3/18/2024,18595148.141992
CN7CEW,ANHUI GOURGEN TRAF.CONST. 'A' (CCS),CNE100003P33,BL6CQN1,603815.SH,3/18/2024,7190733.80390509
CN7CFX,SHAI.KELAI MECH. ENGR.'A' (CCS),CNE100002YF0,BMVB2T8,603960.SH,3/18/2024,90340521.5125668
CN7CGY,HUANGSHAN NOVEL 'A' (CCS),CNE000001JZ2,BNHNGQ0,002014.ZK,3/18/2024,5658725.60974362
CN7CHZ,CHONGQING SHUNBO ALUMINUM 'A' (CCS),CNE1000046H8,BNHPCC4,002996.ZK,3/18/2024,3912857.82139481
CN7CI0,Qianyuan Power 'A' (CCS),CNE000001LK0,BNHPLM7,002039.ZK,3/18/2024,8243038.90311056
CN7CJ1,JIANGSU BAICHUAN HIGH-TECH 'A' (CCS),CNE100000S25,BNHPQ11,002455.ZK,3/18/2024,7102425.41297239
CN7CK2,Jinduicheng 'A' (CCS),CNE1000009Y1,BP3R5L8,601958.SH,3/18/2024,25907499.3558375
CN7CL3,Yutong Bus 'A' (CCS),CNE000000PY4,BP3R5T6,600066.SH,3/18/2024,46145817.0138385
CN7CM4,Xinhu Zhongbao 'A' (CCS),CNE000000ZH8,BP3R659,600208.SH,3/18/2024,14141811.0788739
CN7CN5,Neusoft Corp 'A' (CCS),CNE000000KJ6,BP3R6P9,600718.SH,3/18/2024,15388091.6787716
CN7CO6,JIANGSU ZONGYI 'A' (CCS),CNE000000N97,BP3R6V5,600770.SH,3/18/2024,6476538.52440464
CN7CP7,Changhong Elec 'A' (CCS),CNE000000GJ4,BP3R6X7,600839.SH,3/18/2024,136742550.525687
CN7CQ8,Mengdian 'A' (CCS),CNE000000GN6,BP3R723,600863.SH,3/18/2024,50586560.966031
CN7CR9,Zhongheng 'A' (CCS),CNE0000015F9,BP3R7N4,600252.SH,3/18/2024,9918352.77657739
CN7CSA,CFHI 'A' (CCS),CNE100000L48,BP3R7W3,601106.SH,3/18/2024,9238755.00058393
CN7CTB,Dongbao Medic 'A' (CCS),CNE000000H87,BP3R808,600867.SH,3/18/2024,31941007.9194286
CN7CUC,HARBIN PHARMS.GP. 'A' (CCS),CNE0000009T3,BP3R864,600664.SH,3/18/2024,12803885.7962231
CN7CVD,Yasheng Indust 'A' (CCS),CNE000000SP6,BP3R875,600108.SH,3/18/2024,6691465.53430594
CN7CWE,GUANGDONG GUANHAO HIGHTECH 'A' (CCS),CNE000001F47,BP3R8S6,600433.SH,3/18/2024,4091431.61715452
CN7CXF,CHINA NATIONAL MEDICINES 'A' (CCS),CNE000001D56,BP3R9B6,600511.SH,3/18/2024,21718261.3155737
CN7CYG,RISING NONFERROU 'A' (CCS),CNE0000012R1,BP3RB21,600259.SH,3/18/2024,19871385.571257
CN7CZH,JINYU BIOTECHNOLOGY 'A' (CCS),CNE000000Y37,BP3RBF4,600201.SH,3/18/2024,16207948.2591216
CN7D0J,Qingsong 'A' (CCS),CNE000001FF2,BP3RBK9,600425.SH,3/18/2024,11557183.146081
CN7D1K,FAR EAST SMARTER EN.'A' (CCS),CNE000000HQ7,BP3RBN2,600869.SH,3/18/2024,7287283.46761178
CN7D2L,China Railway 'A' (CCS),CNE0000017Z3,BP3RD47,600528.SH,3/18/2024,17862251.6898321
CN7D3M,Aerospace Pwr 'A' (CCS),CNE000001DT8,BP3RFP2,600343.SH,3/18/2024,10528490.9787712
CN7D4N,Befar Group 'A' (CCS),CNE100000L97,BP3RGZ9,601678.SH,3/18/2024,8807145.96325171
CN7D5O,ORIENT INTL.ENTER.'A' (CCS),CNE0000013J6,BP3RH45,600278.SH,3/18/2024,8100585.50926906
CN7D6P,HEBEI CANGZHOU DAHUA 'A' (CCS),CNE000001204,BP3RLG5,600230.SH,3/18/2024,5702454.71314728
CN7D7Q,HAI NAN YEDAO (GP.) 'A' (CCS),CNE000001170,BP3RLQ5,600238.SH,3/18/2024,12533977.1961005
CN7D8R,LINGYUN INDUSTRIAL 'A' (CCS),CNE000001FN6,BP3RLR6,600480.SH,3/18/2024,28671868.7612216
CN7D9S,ANHUI YINGLIU ERML.'A' (CCS),CNE100001SN8,BS7K3B0,603308.SH,3/18/2024,13703163.4476989
CN7DAT,SHANDONG XINCHAO EN.'A' (CCS),CNE000000NJ0,BS7K3P4,600777.SH,3/18/2024,48898966.5437121
CN7DBU,KUAIJISHAN SHAOXING 'A' (CCS),CNE100001SZ2,BSNBDK6,601579.SH,3/18/2024,4564780.01372584
CN7DCV,JIANGSU WUZHONG PHARM. DEV.'A' (CCS),CNE000000YP4,BP3RDG9,600200.SH,3/18/2024,38762029.740809
CN7DDW,GUANGDONG ELLINGTON ELECTR.'A' (CCS),CNE100001TC9,BTFRHY1,603328.SH,3/18/2024,10383946.9840007
CN7DEX,CCS SUPPLY CHAIN 'A' (CCS),CNE000000WT0,BTFRH52,600180.SH,3/18/2024,7798804.29262854
CN7DFY,HAITONG FOOD GROUP 'A' (CCS),CNE000001DF7,BTFRHC9,600537.SH,3/18/2024,31811744.7923188
CN7DGZ,Wanwei Hi-Tech 'A' (CCS),CNE000000QH7,BZ0D1C2,600063.SH,3/18/2024,7857727.44186761
CN7DH0,SPRING AIRLINES 'A' (CCS),CNE100001V45,BZ0D1W2,601021.SH,3/18/2024,32547001.3680787
CN7DI1,HAINAN MINING 'A' (CCS),CNE100001VS1,BZ0D1Z5,601969.SH,3/18/2024,8187558.46442473
CN7DJ2,GUANGXI LIUYAO GROUP 'A' (CCS),CNE100001VR3,BZ0D230,603368.SH,3/18/2024,12929927.0395368
CN7DK3,JIANGSU HONGDOU IND.'A' (CCS),CNE0000016Q4,BYQDM60,600400.SH,3/18/2024,7533863.19223275
CN7DL4,JCHX MNG.MAN.'A' (CCS),CNE1000022P2,BZ76QG3,603979.SH,3/18/2024,26860721.6609098
CN7DM5,ASIAN STAR ANCHOR CHAIN A (CCS),CNE100000Y76,BP3RKN5,601890.SH,3/18/2024,22038787.9739907
CN7DN6,CHINA GRAND AUTO 'A' (CCS),CNE000001576,BYYFJB2,600297.SH,3/18/2024,13560610.6902547
CN7DO7,JIANGSU HI.HOPE INTGP. 'A' (CCS),CNE000001JX7,BYYFJM3,600981.SH,3/18/2024,9510134.97962773
CN7DP8,SHAI.CHENGTOU HLDG.'A' (CCS),CNE0000005R5,BP3R5W9,600649.SH,3/18/2024,9162816.87869595
CN7DQ9,HUAIHE ENERGY GROUP A (CCS),CNE000001DR2,BP3R9P0,600575.SH,3/18/2024,8120753.98387743
CN7DRA,BAOXINIAO HOLDING 'A' (CCS),CNE1000006D1,BD58076,002154.ZK,3/18/2024,13565122.3439274
CN7DSB,CITIC OFFSHORE HELI. 'A' (CCS),CNE0000013Q1,BD5C7B1,000099.ZK,3/18/2024,66105750.340152
CN7DTC,CHANGZHOU QIAN. BIO PHAR. 'A' (CCS),CNE100001070,BD5C8Y1,002550.ZK,3/18/2024,9652256.49360283
CN7DUD,LIAONING CHENGDA 'A' (CCS),CNE000000LY3,BP3R5Z2,600739.SH,3/18/2024,11744140.7883073
CN7DVE,SHANGHAI BAILIAN GROUP 'A' (CCS),CNE000000CB0,BP3R626,600827.SH,3/18/2024,10495599.3545154
CN7DWF,Pinggao Elec 'A' (CCS),CNE000001774,BP3R734,600312.SH,3/18/2024,30754216.9232244
CN7DXG,Beiqi Foton 'A' (CCS),CNE000000WC6,BP3R778,600166.SH,3/18/2024,33719001.4295997
CN7DYH,TIANJIN PORT HOLDINGS 'A' (CCS),CNE000000L16,BP3R7L2,600717.SH,3/18/2024,9567147.16340282
CN7DZI,GUANGDONG DFP NEW MATERIAL GROUP 'A' (CCS),CNE100001C06,BP3R7M3,601515.SH,3/18/2024,7958286.23620112
CN7E0K,Kanion 'A' (CCS),CNE000001CL7,BP3R7P6,600557.SH,3/18/2024,27306619.6484154
CN7E1L,Luxin Hi-Tech 'A' (CCS),CNE000000NW3,BP3R8P3,600783.SH,3/18/2024,5338144.96539707
CN7E2M,Cyts Tours 'A' (CCS),CNE000000V14,BP3R905,600138.SH,3/18/2024,28265786.944716
CN7E3N,CHINA SPORTS IND.GP. 'A' (CCS),CNE000000VF1,BP3R9M7,600158.SH,3/18/2024,16674185.7744001
CN7E4O,Baiyun Airport 'A' (CCS),CNE000001DX0,BP3RBS7,600004.SH,3/18/2024,26983637.8483447
CN7E5P,SID 'A' (CCS),CNE000000MF0,BP3RBT8,600748.SH,3/18/2024,14750356.3304423
CN7E6Q,WANGFUJING GP.'A' (CCS),CNE000000GQ9,BP3RC28,600859.SH,3/18/2024,28937236.54898
CN7E7R,Xinji Energy 'A' (CCS),CNE1000008D7,BP3RCC8,601918.SH,3/18/2024,42804363.2077623
CN7E8S,TIANFU ENERGY 'A' (CCS),CNE0000019W6,BP3RCT5,600509.SH,3/18/2024,15909561.3819802
CN7E9T,Jilin Yatai 'A' (CCS),CNE000000JC3,BP3RCX9,600881.SH,3/18/2024,4229325.59133216
CN7EAU,Heli 'A' (CCS),CNE000000MM6,BP3RF07,600761.SH,3/18/2024,21884324.3782096
CN7EBV,SOLAREAST HLDS 'A' (CCS),CNE100001LZ7,BP3RG82,603366.SH,3/18/2024,7804460.1858454
CN7ECW,ZHEJIANG CHINA LT&TEX IND. 'A' (CCS),CNE000000P46,BP3RGL5,600790.SH,3/18/2024,3670898.17321393
CN7EDX,COSCO SHIPPING SPECIAL. CAR. A (CCS),CNE000001B58,BP3RGR1,600428.SH,3/18/2024,21500642.3164521
CN7EEY,Jinggong Steel 'A' (CCS),CNE000001BH7,BP3RJJ4,600496.SH,3/18/2024,5940726.62168822
CN7EFZ,SHENZHEN HEUNGKONG HLDG. 'A' (CCS),CNE000000WG7,BP3RJM7,600162.SH,3/18/2024,4525248.29677553
CN7EG0,NINGXIA BLMS.GP.'A' (CCS),CNE000001FS5,BP3RK13,600449.SH,3/18/2024,32037686.9082287
CN7EH1,SUN-CREATE ELTN. 'A' (CCS),CNE000001HJ0,BP3RKW4,600990.SH,3/18/2024,11761321.4867576
CN7EI2,FORTUNE NG FUNG FOOD 'A' (CCS),CNE000001K99,BS7K3L0,600965.SH,3/18/2024,4236873.55668495
CN7EJ3,Insigma 'A' (CCS),CNE000000PH9,BS7K3Q5,600797.SH,3/18/2024,13531745.1873875
CN7EK4,NEWAY VALVE SUZHOU 'A' (CCS),CNE100001SJ6,BS7K3W1,603699.SH,3/18/2024,9613065.58918124
CN7EL5,Yunnan Chihong 'A' (CCS),CNE000001HC5,BP3R701,600497.SH,3/18/2024,36661364.6884457
CN7EM6,NEW GUOMAI DIGITAL CULTURE 'A' (CCS),CNE0000005N4,BTFRHG3,600640.SH,3/18/2024,40704554.189557
CN7EN7,ZHONGYUAN UN.CELL & GENE ENG (CCS),CNE000000545,BTFRHH4,600645.SH,3/18/2024,13030416.9989625
CN7EO8,JIANGSU JIANGNAN WATER 'A' (CCS),CNE100001161,BTFRHM9,601199.SH,3/18/2024,6678408.00198629
CN7EP9,BROS EASTERN 'A' (CCS),CNE100001FV8,BTFRHP2,601339.SH,3/18/2024,5970166.59719932
CN7EQA,Taiyuan Heavy 'A' (CCS),CNE000000X12,BTFRH41,600169.SH,3/18/2024,6132878.01262449
CN7ERB,Teamsun Tech 'A' (CCS),CNE000001HG6,BP3RFM9,600410.SH,3/18/2024,20917771.5753323
CN7ESC,SHANXI GUOXIN ENERGY 'A' (CCS),CNE0000005L8,BZ0D1K0,600617.SH,3/18/2024,3950971.32717258
CN7ETD,HUADIAN HEAVY INDS.'A' (CCS),CNE100001W10,BZ0D1X3,601226.SH,3/18/2024,27211574.7407528
CN7EUE,ZHONGLU 'A' (CCS),CNE000000B75,BZ0D1Q6,600818.SH,3/18/2024,24730716.3817866
CN7EVF,LANZHOU LS HVY.EQU.'A' (CCS),CNE100001T31,BZ0D218,603169.SH,3/18/2024,10265180.8762909
CN7EWG,HOLLYLAND CHINA ELTN. TECH.'A' (CCS),CNE100001WL4,BNHPQ77,002729.ZK,3/18/2024,11868247.793025
CN7EXH,NORTH CHINA PHARM. 'A' (CCS),CNE000000D16,BMCP7J4,600812.SH,3/18/2024,8429322.89664032
CN7EYI,SANWEI HOLDING GROUP 'A' (CCS),CNE100002ZZ5,BMF7M70,603033.SH,3/18/2024,7493202.22287335
CN7EZJ,ZHEJIANG YONGHE RE 'A' (CCS),CNE100004PC1,BMF7NZ5,605020.SH,3/18/2024,15395507.1544287
CN7F0L,JIANGXI HUNGPAI NEW MATERIAL ' (CCS),CNE100004439,BMF7P15,605366.SH,3/18/2024,10709214.5058468
CN7F1M,HUNAN VALIN WIRE & CABLE 'A' (CCS),CNE100004K29,BNHNG71,001208.ZK,3/18/2024,14861559.6845369
CN7F2N,GDH SUPERTIME GROUP 'A' (CCS),CNE100005NJ8,BNHNGN7,001338.ZK,3/18/2024,11268914.8831864
CN7F3O,EXPLOSIVE 'A' (CCS),CNE000001PV8,BNHNGT3,002096.ZK,3/18/2024,13869499.8926579
CN7F4P,JIANGSU BOAMAX TECH. GP. 'A' (CCS),CNE100000XQ3,BNHNGX7,002514.ZK,3/18/2024,21324313.6608391
CN7F5Q,BROTHER ENTS.HLDG.'A' (CCS),CNE1000010Y9,BNHNGY8,002562.ZK,3/18/2024,4427205.48654089
CN7F6R,ZJAMP GROUP 'A' (CCS),CNE100002029,BNHP6T9,002758.ZK,3/18/2024,8306105.67208789
CN7F7S,BEIJING STARNETO TECH. 'A' (CCS),CNE100002K62,BNHP882,002829.ZK,3/18/2024,12042995.7723895
CN7F8T,HAINAN JINGLIANG HDG. 'A' (CCS),CNE0000002X0,BNHPGP5,000505.ZK,3/18/2024,5241914.53045174
CN7F9U,NINGXIA WSTN.VET.INDL. 'A' (CCS),CNE000000FQ1,BNHPH07,000557.ZK,3/18/2024,5535134.62374154
CN7FAV,Sc Meifeng 'A' (CCS),CNE000000FV1,BNHPH30,000731.ZK,3/18/2024,5764913.08280845
CN7FBW,DEZHAN HEALTHCARE (CCS),CNE000000VV8,BNHPH52,000813.ZK,3/18/2024,11649877.0174516
CN7FCX,ZHEJIANG JINGGONG INTEGRATION TECHNOLOGY 'A' (CCS),CNE000001JL2,BNHPHB8,002006.ZK,3/18/2024,12261909.5972089
CN7FDY,Hengxing Tech 'A' (CCS),CNE1000000G7,BNHPLR2,002132.ZK,3/18/2024,10183857.4510719
